X,Y,START_YR,END_YR,S_PER,E_PER,S_DAY,E_DAY,Flow_m3d
499028,2127046,1984,1985,12,13,334,365,-3625
499184,2127397,1984,1985,12,13,334,365,-5882
500141,2123254,1984,1985,12,13,334,365,-5167
498387,2122183,1984,1985,12,13,334,365,-3300
500132,2122660,1984,1985,12,13,334,365,-3656
498704,2122951,1984,1985,12,13,334,365,-126
498012,2128664,1984,1985,12,13,334,365,-2121
500626,2125033,1984,1985,12,13,334,365,-4531
500678,2124832,1984,1985,12,13,334,365,-6703
500747,2124403,1984,1985,12,13,334,365,-6915
500542,2124228,1984,1985,12,13,334,365,-5600
501332,2124686,1984,1985,12,13,334,365,-4816
501476,2124659,1984,1985,12,13,334,365,-6870
502121,2124423,1984,1985,12,13,334,365,-5752
501779,2124406,1984,1985,12,13,334,365,-7729
502113,2124639,1984,1985,12,13,334,365,-4676
502326,2124457,1984,1985,12,13,334,365,-1908
500873,2125426,1984,1985,12,13,334,365,-8346
502892,2124315,1984,1985,12,13,334,365,-4605
499862,2127969,1984,1985,12,13,334,365,-8122
499774,2128224,1984,1985,12,13,334,365,-11128
499404,2128348,1984,1985,12,13,334,365,-6483
499184,2128488,1984,1985,12,13,334,365,-1134
498855,2128500,1984,1985,12,13,334,365,-1760
498541,2128735,1984,1985,12,13,334,365,-1123
498153,2128420,1984,1985,12,13,334,365,-1813
485473,2137437,1984,1985,12,13,334,365,-1469
485605,2137177,1984,1985,12,13,334,365,-5600
483454,2134623,1984,1985,12,13,334,365,-2000
486261,2136704,1984,1985,12,13,334,365,-2419
491659,2135219,1984,1985,12,13,334,365,-3200
486470,2136519,1984,1985,12,13,334,365,-1123
488347,2149220,1984,1985,12,13,334,365,-1901
486840,2136193,1984,1985,12,13,334,365,-4234
487154,2136372,1984,1985,12,13,334,365,-2320
486020,2137158,1984,1985,12,13,334,365,-3865
486172,2136994,1984,1985,12,13,334,365,-2160
486540,2136732,1984,1985,12,13,334,365,-4575
486598,2136644,1984,1985,12,13,334,365,-1120
486837,2136442,1984,1985,12,13,334,365,-2592
486945,2139980,1984,1985,12,13,334,365,-80
487554,2136262,1984,1985,12,13,334,365,-6566
486157,2137340,1984,1985,12,13,334,365,-2080
486332,2137150,1984,1985,12,13,334,365,-1280
486172,2136994,1984,1985,12,13,334,365,-1120
486633,2136909,1984,1985,12,13,334,365,-857
488128,2138076,1984,1985,12,13,334,365,-3262
493239,2137267,1984,1985,12,13,334,365,-2751
487154,2136372,1984,1985,12,13,334,365,-58
493122,2143239,1984,1985,12,13,334,365,-1484
490524,2145198,1984,1985,12,13,334,365,-6292
490429,2140629,1984,1985,12,13,334,365,-4679
489524,2140324,1984,1985,12,13,334,365,-1256
493536,2140947,1984,1985,12,13,334,365,-4454
494401,2141125,1984,1985,12,13,334,365,-2479
495991,2139156,1984,1985,12,13,334,365,-2986
489024,2138895,1984,1985,12,13,334,365,-4806
492110,2138566,1984,1985,12,13,334,365,-8680
492185,2138296,1984,1985,12,13,334,365,-3357
491725,2138701,1984,1985,12,13,334,365,-5554
496929,2143163,1984,1985,12,13,334,365,-3030
496431,2141160,1984,1985,12,13,334,365,-2663
497573,2142887,1984,1985,12,13,334,365,-5953
495210,2141993,1984,1985,12,13,334,365,-3611
485811,2136521,1984,1985,12,13,334,365,-1504
496509,2142463,1984,1985,12,13,334,365,-3804
492113,2140360,1984,1985,12,13,334,365,-1519
497536,2139617,1984,1985,12,13,334,365,-49
480042,2143331,1984,1985,12,13,334,365,-1416
487649,2141016,1984,1985,12,13,334,365,-1902
488361,2140458,1984,1985,12,13,334,365,-870
490508,2143981,1984,1985,12,13,334,365,-4409
490893,2142731,1984,1985,12,13,334,365,-4737
491237,2143074,1984,1985,12,13,334,365,-1346
491988,2143150,1984,1985,12,13,334,365,-2865
496913,2138347,1984,1985,12,13,334,365,-353
479525,2142124,1984,1985,12,13,334,365,-2332
479826,2143897,1984,1985,12,13,334,365,-2104
477767,2140498,1984,1985,12,13,334,365,-322
479080,2143917,1984,1985,12,13,334,365,-1176
479819,2141143,1984,1985,12,13,334,365,-1260
476811,2147687,1984,1985,12,13,334,365,-950
479054,2141245,1984,1985,12,13,334,365,-474
479362,2140943,1984,1985,12,13,334,365,-1646
477978,2138211,1984,1985,12,13,334,365,-748
479631,2143506,1984,1985,12,13,334,365,-1762
477108,2150026,1984,1985,12,13,334,365,-2430
476723,2136300,1984,1985,12,13,334,365,-821
479760,2144819,1984,1985,12,13,334,365,-182
478505,2144514,1984,1985,12,13,334,365,-2528
477626,2144350,1984,1985,12,13,334,365,-14774
